payment_id,user_id,biller_code,biller_name,pay_amount,currency_code,payment_date,payment_status,bill_category,account_number
BILL-02526,CUST-1127,ZAI-002,Zain Fiber,21492.32,SAR,06/04/2025 21:02,success,telecom,82XXXXXXX1
BILL-02527,CUST-1018,ZAI-001,Zain Telecom,12520.06,SAR,15/01/2025 21:27,success,telecom,32XXXXXXX2
BILL-02528,CUST-1104,INS-001,Tawuniya Insurance,7918.80,SAR,27/06/2025 13:37,success,insurance,81XXXXXXX2
BILL-02529,CUST-1112,MOB-002,Mobily Fiber,1897.22,SAR,03/02/2025 14:09,success,telecom,59XXXXXXX3
BILL-02530,CUST-1182,INS-002,Bupa Arabia,18904.66,SAR,23/05/2025 22:31,success,insurance,23XXXXXXX4
BILL-02531,CUST-1082,INS-003,Medgulf Insurance,3285.06,SAR,31/05/2025 01:21,success,insurance,74XXXXXXX5
BILL-02532,CUST-1059,MOB-002,Mobily Fiber,16819.41,SAR,04/06/2025 20:49,success,telecom,79XXXXXXX3
BILL-02533,CUST-1066,STC-001,STC Telecom,18105.10,SAR,20/01/2025 06:49,failed,telecom,31XXXXXXX6
BILL-02534,CUST-1034,SEC-001,Saudi Electricity,1102.15,SAR,17/02/2025 16:26,success,utilities,33XXXXXXX1
BILL-02535,CUST-1018,GOV-004,GOSI Contributions,3937.24,SAR,28/05/2025 22:48,success,government,93XXXXXXX2
BILL-02536,CUST-1075,MOB-002,Mobily Fiber,22858.76,SAR,19/03/2025 03:43,success,telecom,94XXXXXXX7
BILL-02537,CUST-1170,STC-002,STC Fiber,12838.98,SAR,06/01/2025 01:11,success,telecom,34XXXXXXX2
BILL-02538,CUST-1044,EDU-002,KAUST Tuition,18649.82,SAR,10/01/2025 17:57,success,education,88XXXXXXX4
BILL-02539,CUST-1090,WAT-001,National Water,5347.65,SAR,22/03/2025 18:05,success,utilities,97XXXXXXX9
BILL-02540,CUST-1136,MOB-001,Mobily,7594.28,SAR,07/05/2025 19:13,success,telecom,23XXXXXXX7
BILL-02541,CUST-1145,EDU-002,KAUST Tuition,21456.97,SAR,20/01/2025 08:29,success,education,81XXXXXXX5
BILL-02542,CUST-1018,EDU-002,KAUST Tuition,3855.26,SAR,09/04/2025 18:57,success,education,44XXXXXXX7
BILL-02543,CUST-1064,ZAI-002,Zain Fiber,8416.04,SAR,26/06/2025 01:04,success,telecom,82XXXXXXX5
BILL-02544,CUST-1096,GOV-003,Sadad Municipality,13500.72,SAR,27/05/2025 08:55,success,government,97XXXXXXX6
BILL-02545,CUST-1149,INS-001,Tawuniya Insurance,17357.89,SAR,11/01/2025 14:01,success,insurance,22XXXXXXX1
BILL-02546,CUST-1094,ZAI-001,Zain Telecom,13731.24,SAR,18/05/2025 10:44,success,telecom,87XXXXXXX8
BILL-02547,CUST-1036,INS-002,Bupa Arabia,11828.10,SAR,22/05/2025 11:44,success,insurance,94XXXXXXX6
BILL-02548,CUST-1033,ZAI-001,Zain Telecom,8424.76,SAR,18/02/2025 06:04,in_progress,telecom,25XXXXXXX3
BILL-02549,CUST-1048,MOB-002,Mobily Fiber,4239.33,SAR,22/02/2025 05:59,success,telecom,46XXXXXXX6
BILL-02550,CUST-1161,STC-001,STC Telecom,6200.65,SAR,03/01/2025 14:15,success,telecom,67XXXXXXX6
BILL-02551,CUST-1034,INS-002,Bupa Arabia,6302.85,SAR,25/03/2025 02:22,success,insurance,70XXXXXXX8
BILL-02552,CUST-1061,EDU-002,KAUST Tuition,9394.69,SAR,10/05/2025 12:17,success,education,72XXXXXXX9
BILL-02553,CUST-1145,STC-001,STC Telecom,23996.22,SAR,04/03/2025 00:14,success,telecom,20XXXXXXX7
BILL-02554,CUST-1140,STC-001,STC Telecom,10031.54,SAR,05/02/2025 03:36,success,telecom,61XXXXXXX8
BILL-02555,CUST-1077,STC-001,STC Telecom,15231.86,SAR,23/04/2025 07:17,success,telecom,14XXXXXXX8
BILL-02556,CUST-1120,GOV-001,Absher Gov Services,4266.46,SAR,21/05/2025 14:02,success,government,24XXXXXXX8
BILL-02557,CUST-1071,GOV-004,GOSI Contributions,400.02,SAR,19/03/2025 15:58,success,government,18XXXXXXX5
BILL-02558,CUST-1171,WAT-002,Jeddah Water,7610.08,SAR,05/01/2025 22:16,success,utilities,96XXXXXXX3
BILL-02559,CUST-1021,EDU-002,KAUST Tuition,9067.62,SAR,06/03/2025 15:17,in_progress,education,12XXXXXXX6
BILL-02560,CUST-1134,EDU-001,KSU University,14021.10,SAR,14/01/2025 18:36,success,education,91XXXXXXX5
BILL-02561,CUST-1046,GOV-001,Absher Gov Services,13455.13,SAR,12/06/2025 13:02,success,government,51XXXXXXX7
BILL-02562,CUST-1182,GOV-001,Absher Gov Services,3392.36,SAR,26/04/2025 05:18,success,government,39XXXXXXX6
BILL-02563,CUST-1021,MOB-002,Mobily Fiber,19337.47,SAR,20/06/2025 12:27,success,telecom,75XXXXXXX7
BILL-02564,CUST-1107,EDU-002,KAUST Tuition,6085.32,SAR,15/04/2025 22:05,success,education,15XXXXXXX6
BILL-02565,CUST-1065,GOV-003,Sadad Municipality,24090.65,SAR,03/04/2025 03:40,success,government,10XXXXXXX5
BILL-02566,CUST-1087,MOB-001,Mobily,12186.12,SAR,28/04/2025 17:14,success,telecom,34XXXXXXX2
BILL-02567,CUST-1042,INS-003,Medgulf Insurance,23233.55,SAR,13/01/2025 16:55,failed,insurance,14XXXXXXX9
BILL-02568,CUST-1068,INS-002,Bupa Arabia,9941.17,SAR,29/06/2025 11:29,in_progress,insurance,92XXXXXXX2
BILL-02569,CUST-1065,STC-002,STC Fiber,17062.22,SAR,19/03/2025 02:28,success,telecom,23XXXXXXX3
BILL-02570,CUST-1086,SEC-001,Saudi Electricity,13201.01,SAR,19/05/2025 03:40,success,utilities,87XXXXXXX8
BILL-02571,CUST-1086,ZAI-002,Zain Fiber,20363.08,SAR,07/02/2025 18:31,success,telecom,70XXXXXXX8
BILL-02572,CUST-1131,WAT-001,National Water,10660.73,SAR,23/03/2025 09:51,success,utilities,75XXXXXXX1
BILL-02573,CUST-1104,INS-002,Bupa Arabia,1974.29,SAR,22/04/2025 12:45,success,insurance,80XXXXXXX9
BILL-02574,CUST-1115,GOV-002,MOI Passport Renewal,16107.12,SAR,17/05/2025 22:27,success,government,70XXXXXXX4
BILL-02575,CUST-1022,MOB-002,Mobily Fiber,16020.22,SAR,09/04/2025 19:27,success,telecom,51XXXXXXX5
BILL-02576,CUST-1119,GOV-002,MOI Passport Renewal,22387.07,SAR,29/06/2025 08:36,success,government,97XXXXXXX8
BILL-02577,CUST-1102,SEC-001,Saudi Electricity,13034.88,SAR,04/05/2025 20:00,success,utilities,53XXXXXXX6
BILL-02578,CUST-1185,ZAI-002,Zain Fiber,16754.27,SAR,02/03/2025 14:18,success,telecom,79XXXXXXX6
BILL-02579,CUST-1073,SEC-002,Jeddah Electricity,23222.66,SAR,15/06/2025 17:47,success,utilities,69XXXXXXX6
BILL-02580,CUST-1022,WAT-001,National Water,18157.43,SAR,04/03/2025 11:28,success,utilities,64XXXXXXX6
BILL-02581,CUST-1122,STC-002,STC Fiber,1305.38,SAR,17/01/2025 09:32,success,telecom,92XXXXXXX6
BILL-02582,CUST-1042,GOV-003,Sadad Municipality,10038.80,SAR,27/05/2025 21:08,success,government,89XXXXXXX9
BILL-02583,CUST-1139,SEC-001,Saudi Electricity,20559.96,SAR,25/01/2025 10:11,success,utilities,67XXXXXXX3
BILL-02584,CUST-1012,GOV-004,GOSI Contributions,8160.18,SAR,19/03/2025 07:01,success,government,40XXXXXXX2
BILL-02585,CUST-1185,EDU-001,KSU University,23309.02,SAR,29/06/2025 20:30,success,education,62XXXXXXX1
BILL-02586,CUST-1176,GOV-003,Sadad Municipality,15873.85,SAR,20/04/2025 13:01,success,government,35XXXXXXX3
BILL-02587,CUST-1125,INS-002,Bupa Arabia,8240.39,SAR,09/06/2025 07:32,success,insurance,78XXXXXXX4
BILL-02588,CUST-1134,INS-001,Tawuniya Insurance,18149.01,SAR,13/02/2025 15:59,success,insurance,39XXXXXXX2
BILL-02589,CUST-1149,SEC-002,Jeddah Electricity,16280.25,SAR,11/03/2025 10:47,success,utilities,46XXXXXXX9
BILL-02590,CUST-1148,ZAI-001,Zain Telecom,12554.93,SAR,03/05/2025 08:51,success,telecom,32XXXXXXX1
BILL-02591,CUST-1110,INS-003,Medgulf Insurance,8063.74,SAR,20/02/2025 05:34,failed,insurance,73XXXXXXX8
BILL-02592,CUST-1197,WAT-001,National Water,898.24,SAR,05/01/2025 03:07,success,utilities,12XXXXXXX3
BILL-02593,CUST-1022,STC-001,STC Telecom,1005.28,SAR,09/02/2025 20:25,success,telecom,31XXXXXXX7
BILL-02594,CUST-1105,WAT-001,National Water,11675.69,SAR,03/01/2025 12:57,success,utilities,75XXXXXXX9
BILL-02595,CUST-1066,GOV-002,MOI Passport Renewal,17359.51,SAR,28/06/2025 10:28,success,government,84XXXXXXX2
BILL-02596,CUST-1037,MOB-002,Mobily Fiber,17377.19,SAR,01/06/2025 02:28,success,telecom,62XXXXXXX6
BILL-02597,CUST-1038,EDU-002,KAUST Tuition,19084.86,SAR,29/05/2025 10:36,success,education,30XXXXXXX6
BILL-02598,CUST-1195,WAT-001,National Water,3874.39,SAR,07/06/2025 20:46,success,utilities,83XXXXXXX2
BILL-02599,CUST-1052,WAT-002,Jeddah Water,5089.00,SAR,05/03/2025 15:10,success,utilities,84XXXXXXX3
BILL-02600,CUST-1019,VIS-001,MOI Traffic Fines,11613.32,SAR,18/03/2025 17:26,success,government,60XXXXXXX2
BILL-02601,CUST-1043,GOV-002,MOI Passport Renewal,3429.03,SAR,27/05/2025 02:04,success,government,34XXXXXXX4
BILL-02602,CUST-1007,MOB-001,Mobily,20508.79,SAR,10/01/2025 09:48,success,telecom,70XXXXXXX1
BILL-02603,CUST-1113,STC-002,STC Fiber,18868.71,SAR,26/06/2025 00:54,success,telecom,47XXXXXXX5
BILL-02604,CUST-1006,GOV-004,GOSI Contributions,5545.70,SAR,19/04/2025 13:41,success,government,58XXXXXXX5
BILL-02605,CUST-1030,MOB-002,Mobily Fiber,18590.55,SAR,02/01/2025 20:24,in_progress,telecom,68XXXXXXX9
BILL-02606,CUST-1052,MOB-001,Mobily,23218.02,SAR,09/02/2025 19:04,success,telecom,38XXXXXXX2
BILL-02607,CUST-1175,SEC-002,Jeddah Electricity,6835.94,SAR,07/04/2025 19:56,success,utilities,58XXXXXXX3
BILL-02608,CUST-1126,GOV-002,MOI Passport Renewal,1810.90,SAR,06/01/2025 18:58,success,government,91XXXXXXX4
BILL-02609,CUST-1090,MOB-001,Mobily,7471.79,SAR,15/03/2025 17:51,in_progress,telecom,45XXXXXXX9
BILL-02610,CUST-1189,INS-003,Medgulf Insurance,17375.82,SAR,13/04/2025 13:50,success,insurance,97XXXXXXX9
BILL-02611,CUST-1049,EDU-002,KAUST Tuition,17960.27,SAR,11/05/2025 20:55,success,education,34XXXXXXX3
BILL-02612,CUST-1136,GOV-003,Sadad Municipality,827.58,SAR,07/06/2025 17:13,failed,government,77XXXXXXX5
BILL-02613,CUST-1160,INS-003,Medgulf Insurance,5405.81,SAR,11/03/2025 20:59,failed,insurance,56XXXXXXX6
BILL-02614,CUST-1171,STC-001,STC Telecom,1723.94,SAR,13/01/2025 21:22,success,telecom,94XXXXXXX2
BILL-02615,CUST-1174,VIS-001,MOI Traffic Fines,17879.35,SAR,09/03/2025 13:52,success,government,26XXXXXXX6
BILL-02616,CUST-1087,VIS-001,MOI Traffic Fines,9149.02,SAR,02/01/2025 11:11,success,government,20XXXXXXX7
BILL-02617,CUST-1070,VIS-001,MOI Traffic Fines,18266.36,SAR,12/01/2025 06:41,success,government,53XXXXXXX5
BILL-02618,CUST-1093,VIS-001,MOI Traffic Fines,14200.76,SAR,20/02/2025 10:42,in_progress,government,50XXXXXXX3
BILL-02619,CUST-1019,STC-001,STC Telecom,3442.22,SAR,05/05/2025 06:07,success,telecom,36XXXXXXX9
BILL-02620,CUST-1171,MOB-002,Mobily Fiber,66.07,SAR,29/03/2025 18:39,in_progress,telecom,19XXXXXXX4
BILL-02621,CUST-1163,INS-003,Medgulf Insurance,578.76,SAR,25/02/2025 22:19,success,insurance,26XXXXXXX2
BILL-02622,CUST-1026,STC-001,STC Telecom,871.43,SAR,21/03/2025 01:55,success,telecom,79XXXXXXX8
BILL-02623,CUST-1121,WAT-002,Jeddah Water,3628.12,SAR,08/01/2025 20:28,success,utilities,17XXXXXXX9
BILL-02624,CUST-1142,INS-003,Medgulf Insurance,7860.07,SAR,04/02/2025 00:57,failed,insurance,54XXXXXXX6
BILL-02625,CUST-1111,ZAI-002,Zain Fiber,9609.59,SAR,28/01/2025 14:39,success,telecom,33XXXXXXX3
BILL-02626,CUST-1015,INS-002,Bupa Arabia,20175.22,SAR,24/02/2025 23:51,success,insurance,22XXXXXXX8
BILL-02627,CUST-1005,WAT-002,Jeddah Water,24086.47,SAR,16/03/2025 07:45,success,utilities,73XXXXXXX4
BILL-02628,CUST-1188,GOV-001,Absher Gov Services,15510.85,SAR,16/05/2025 12:52,in_progress,government,92XXXXXXX7
BILL-02629,CUST-1147,SEC-001,Saudi Electricity,11654.04,SAR,02/01/2025 18:55,failed,utilities,58XXXXXXX5
BILL-02630,CUST-1133,MOB-002,Mobily Fiber,3564.44,SAR,16/02/2025 16:03,in_progress,telecom,52XXXXXXX9
BILL-02631,CUST-1200,INS-001,Tawuniya Insurance,23676.04,SAR,03/05/2025 20:38,success,insurance,83XXXXXXX6
BILL-02632,CUST-1119,WAT-002,Jeddah Water,15901.05,SAR,11/01/2025 13:26,success,utilities,48XXXXXXX8
BILL-02633,CUST-1006,SEC-001,Saudi Electricity,7671.56,SAR,07/02/2025 22:32,failed,utilities,99XXXXXXX1
BILL-02634,CUST-1115,GOV-003,Sadad Municipality,3265.71,SAR,19/06/2025 23:10,success,government,41XXXXXXX3
BILL-02635,CUST-1088,INS-001,Tawuniya Insurance,13665.46,SAR,31/03/2025 07:58,success,insurance,49XXXXXXX4
BILL-02636,CUST-1060,GOV-001,Absher Gov Services,17426.47,SAR,18/03/2025 15:14,success,government,30XXXXXXX3
BILL-02637,CUST-1015,INS-003,Medgulf Insurance,21803.85,SAR,10/02/2025 10:30,success,insurance,48XXXXXXX9
BILL-02638,CUST-1117,SEC-002,Jeddah Electricity,22537.81,SAR,13/05/2025 01:44,success,utilities,27XXXXXXX4
BILL-02639,CUST-1019,EDU-001,KSU University,22397.07,SAR,21/03/2025 18:39,success,education,42XXXXXXX7
BILL-02640,CUST-1094,STC-001,STC Telecom,6242.92,SAR,11/01/2025 21:53,in_progress,telecom,87XXXXXXX6
BILL-02641,CUST-1076,WAT-001,National Water,13547.34,SAR,15/05/2025 23:32,success,utilities,31XXXXXXX1
BILL-02642,CUST-1150,MOB-002,Mobily Fiber,2650.41,SAR,09/01/2025 11:15,success,telecom,25XXXXXXX1
BILL-02643,CUST-1194,EDU-001,KSU University,5429.08,SAR,07/01/2025 23:05,success,education,56XXXXXXX1
BILL-02644,CUST-1139,SEC-001,Saudi Electricity,20445.04,SAR,25/04/2025 01:44,success,utilities,40XXXXXXX5
BILL-02645,CUST-1170,VIS-001,MOI Traffic Fines,20974.16,SAR,16/05/2025 07:40,in_progress,government,12XXXXXXX1
BILL-02646,CUST-1136,MOB-002,Mobily Fiber,21931.75,SAR,20/03/2025 11:35,failed,telecom,74XXXXXXX5
BILL-02647,CUST-1135,GOV-003,Sadad Municipality,9354.10,SAR,12/04/2025 05:59,success,government,95XXXXXXX5
BILL-02648,CUST-1042,WAT-002,Jeddah Water,4646.93,SAR,01/04/2025 04:12,success,utilities,66XXXXXXX7
BILL-02649,CUST-1091,STC-002,STC Fiber,8405.87,SAR,15/05/2025 14:11,success,telecom,65XXXXXXX5
BILL-02650,CUST-1037,VIS-001,MOI Traffic Fines,4405.78,SAR,06/04/2025 20:47,success,government,53XXXXXXX1
BILL-02651,CUST-1155,INS-001,Tawuniya Insurance,3682.04,SAR,11/03/2025 19:39,success,insurance,26XXXXXXX7
BILL-02652,CUST-1080,EDU-002,KAUST Tuition,7001.00,SAR,16/06/2025 15:04,success,education,33XXXXXXX3
BILL-02653,CUST-1109,GOV-003,Sadad Municipality,1474.00,SAR,23/06/2025 01:44,success,government,55XXXXXXX3
BILL-02654,CUST-1131,MOB-001,Mobily,24388.62,SAR,29/04/2025 06:31,success,telecom,80XXXXXXX8
BILL-02655,CUST-1177,GOV-002,MOI Passport Renewal,4561.15,SAR,05/01/2025 05:23,failed,government,99XXXXXXX4
BILL-02656,CUST-1082,STC-002,STC Fiber,22032.56,SAR,29/03/2025 06:22,success,telecom,89XXXXXXX4
BILL-02657,CUST-1046,EDU-001,KSU University,1291.81,SAR,25/04/2025 11:40,success,education,41XXXXXXX9
BILL-02658,CUST-1183,INS-001,Tawuniya Insurance,9391.03,SAR,27/05/2025 11:47,success,insurance,39XXXXXXX2
BILL-02659,CUST-1087,WAT-002,Jeddah Water,5121.98,SAR,23/05/2025 00:13,success,utilities,69XXXXXXX4
BILL-02660,CUST-1077,MOB-002,Mobily Fiber,24569.91,SAR,07/05/2025 06:03,success,telecom,65XXXXXXX4
BILL-02661,CUST-1199,INS-003,Medgulf Insurance,8024.02,SAR,15/04/2025 03:23,success,insurance,55XXXXXXX9
BILL-02662,CUST-1117,INS-003,Medgulf Insurance,24782.04,SAR,28/02/2025 06:12,success,insurance,90XXXXXXX7
BILL-02663,CUST-1151,WAT-001,National Water,8648.87,SAR,04/05/2025 15:36,success,utilities,80XXXXXXX8
BILL-02664,CUST-1163,STC-001,STC Telecom,16015.27,SAR,19/05/2025 08:16,success,telecom,72XXXXXXX9
BILL-02665,CUST-1136,MOB-001,Mobily,22995.13,SAR,10/05/2025 23:20,success,telecom,96XXXXXXX5
BILL-02666,CUST-1033,VIS-001,MOI Traffic Fines,13112.33,SAR,19/05/2025 00:21,success,government,35XXXXXXX7
BILL-02667,CUST-1120,INS-003,Medgulf Insurance,2883.62,SAR,05/01/2025 02:18,success,insurance,68XXXXXXX6
BILL-02668,CUST-1082,GOV-003,Sadad Municipality,1987.36,SAR,20/05/2025 03:35,success,government,54XXXXXXX6
BILL-02669,CUST-1025,SEC-001,Saudi Electricity,12355.89,SAR,28/02/2025 01:30,success,utilities,86XXXXXXX9
BILL-02670,CUST-1144,ZAI-002,Zain Fiber,10050.41,SAR,27/05/2025 15:35,success,telecom,87XXXXXXX7
BILL-02671,CUST-1023,WAT-002,Jeddah Water,13881.37,SAR,29/04/2025 02:17,success,utilities,13XXXXXXX2
BILL-02672,CUST-1019,ZAI-002,Zain Fiber,10973.54,SAR,25/01/2025 11:31,success,telecom,85XXXXXXX8
BILL-02673,CUST-1021,ZAI-001,Zain Telecom,22058.20,SAR,09/04/2025 10:50,success,telecom,37XXXXXXX2
BILL-02674,CUST-1195,GOV-003,Sadad Municipality,4237.78,SAR,19/06/2025 13:21,success,government,43XXXXXXX3
BILL-02675,CUST-1100,SEC-001,Saudi Electricity,9372.72,SAR,20/06/2025 04:10,success,utilities,18XXXXXXX2
BILL-02676,CUST-1160,MOB-002,Mobily Fiber,10451.10,SAR,03/01/2025 00:57,success,telecom,53XXXXXXX5
BILL-02677,CUST-1086,GOV-001,Absher Gov Services,21362.89,SAR,20/06/2025 03:56,in_progress,government,80XXXXXXX3
BILL-02678,CUST-1199,WAT-001,National Water,15125.80,SAR,21/06/2025 22:21,success,utilities,48XXXXXXX8
BILL-02679,CUST-1149,STC-001,STC Telecom,17318.69,SAR,10/05/2025 08:24,success,telecom,41XXXXXXX3
BILL-02680,CUST-1181,MOB-001,Mobily,828.37,SAR,08/06/2025 09:39,success,telecom,99XXXXXXX8
BILL-02681,CUST-1033,INS-002,Bupa Arabia,23753.97,SAR,12/03/2025 23:07,success,insurance,89XXXXXXX3
BILL-02682,CUST-1047,SEC-002,Jeddah Electricity,20298.02,SAR,06/06/2025 16:28,success,utilities,35XXXXXXX5
BILL-02683,CUST-1157,VIS-001,MOI Traffic Fines,19078.44,SAR,04/05/2025 14:20,success,government,17XXXXXXX6
BILL-02684,CUST-1183,EDU-001,KSU University,23879.86,SAR,09/02/2025 16:19,success,education,20XXXXXXX8
BILL-02685,CUST-1199,WAT-001,National Water,18434.94,SAR,06/05/2025 10:43,success,utilities,93XXXXXXX5
BILL-02686,CUST-1054,WAT-001,National Water,19766.55,SAR,12/04/2025 22:45,in_progress,utilities,98XXXXXXX7
BILL-02687,CUST-1187,STC-002,STC Fiber,21791.89,SAR,07/05/2025 14:18,success,telecom,18XXXXXXX9
BILL-02688,CUST-1137,INS-001,Tawuniya Insurance,8761.55,SAR,13/05/2025 13:03,success,insurance,50XXXXXXX5
BILL-02689,CUST-1093,EDU-002,KAUST Tuition,4759.18,SAR,17/04/2025 06:15,success,education,23XXXXXXX4
BILL-02690,CUST-1039,WAT-002,Jeddah Water,7325.30,SAR,28/03/2025 01:38,success,utilities,10XXXXXXX8
BILL-02691,CUST-1066,MOB-001,Mobily,5918.18,SAR,07/05/2025 11:13,success,telecom,12XXXXXXX6
BILL-02692,CUST-1178,STC-001,STC Telecom,11253.21,SAR,15/06/2025 20:56,in_progress,telecom,62XXXXXXX5
BILL-02693,CUST-1124,MOB-001,Mobily,16252.86,SAR,12/06/2025 08:34,failed,telecom,97XXXXXXX7
BILL-02694,CUST-1034,VIS-001,MOI Traffic Fines,6768.73,SAR,21/03/2025 10:15,success,government,80XXXXXXX2
BILL-02695,CUST-1023,GOV-002,MOI Passport Renewal,21945.16,SAR,25/06/2025 15:56,success,government,39XXXXXXX5
BILL-02696,CUST-1167,STC-001,STC Telecom,19473.08,SAR,11/06/2025 07:07,success,telecom,27XXXXXXX1
BILL-02697,CUST-1196,GOV-004,GOSI Contributions,21259.16,SAR,22/05/2025 15:18,success,government,54XXXXXXX9
BILL-02698,CUST-1085,GOV-004,GOSI Contributions,7550.46,SAR,04/02/2025 07:53,success,government,26XXXXXXX3
BILL-02699,CUST-1185,MOB-002,Mobily Fiber,24486.40,SAR,14/05/2025 04:39,success,telecom,10XXXXXXX3
BILL-02700,CUST-1142,SEC-001,Saudi Electricity,10603.35,SAR,26/03/2025 05:33,success,utilities,72XXXXXXX3
BILL-02701,CUST-1046,STC-002,STC Fiber,14775.93,SAR,26/05/2025 20:36,success,telecom,46XXXXXXX5
BILL-02702,CUST-1090,MOB-001,Mobily,17811.25,SAR,25/04/2025 07:46,success,telecom,14XXXXXXX7
BILL-02703,CUST-1126,GOV-002,MOI Passport Renewal,16025.94,SAR,13/01/2025 16:30,success,government,10XXXXXXX9
BILL-02704,CUST-1004,INS-003,Medgulf Insurance,5234.69,SAR,23/02/2025 17:27,in_progress,insurance,47XXXXXXX4
BILL-02705,CUST-1126,MOB-001,Mobily,509.29,SAR,11/05/2025 03:32,success,telecom,76XXXXXXX5
BILL-02706,CUST-1085,STC-002,STC Fiber,21887.57,SAR,09/03/2025 03:50,success,telecom,44XXXXXXX3
BILL-02707,CUST-1118,SEC-002,Jeddah Electricity,8456.87,SAR,14/05/2025 15:54,success,utilities,43XXXXXXX8
BILL-02708,CUST-1080,ZAI-002,Zain Fiber,10499.47,SAR,01/05/2025 03:17,success,telecom,75XXXXXXX4
BILL-02709,CUST-1042,INS-002,Bupa Arabia,21221.42,SAR,18/06/2025 14:20,success,insurance,38XXXXXXX6
BILL-02710,CUST-1048,ZAI-001,Zain Telecom,11195.87,SAR,28/03/2025 14:15,success,telecom,43XXXXXXX7
BILL-02711,CUST-1149,STC-001,STC Telecom,4831.73,SAR,11/04/2025 13:13,success,telecom,42XXXXXXX8
BILL-02712,CUST-1057,MOB-002,Mobily Fiber,22174.35,SAR,07/03/2025 22:10,failed,telecom,77XXXXXXX8
BILL-02713,CUST-1183,MOB-002,Mobily Fiber,18213.72,SAR,28/01/2025 06:14,success,telecom,30XXXXXXX3
BILL-02714,CUST-1175,ZAI-001,Zain Telecom,24472.58,SAR,26/06/2025 05:24,in_progress,telecom,15XXXXXXX1
BILL-02715,CUST-1079,STC-001,STC Telecom,15856.53,SAR,11/02/2025 17:01,success,telecom,94XXXXXXX5
BILL-02716,CUST-1013,INS-001,Tawuniya Insurance,5671.68,SAR,10/06/2025 16:36,success,insurance,79XXXXXXX8
BILL-02717,CUST-1054,GOV-004,GOSI Contributions,7560.23,SAR,28/06/2025 12:22,success,government,36XXXXXXX6
BILL-02718,CUST-1014,GOV-001,Absher Gov Services,2446.99,SAR,09/05/2025 19:16,success,government,62XXXXXXX4
BILL-02719,CUST-1051,GOV-003,Sadad Municipality,9455.06,SAR,20/04/2025 20:58,success,government,45XXXXXXX4
BILL-02720,CUST-1087,ZAI-002,Zain Fiber,9396.99,SAR,01/05/2025 22:31,success,telecom,48XXXXXXX2
BILL-02721,CUST-1148,MOB-002,Mobily Fiber,13561.62,SAR,19/06/2025 22:10,success,telecom,51XXXXXXX2
BILL-02722,CUST-1182,GOV-002,MOI Passport Renewal,7361.58,SAR,03/03/2025 04:54,failed,government,51XXXXXXX4
BILL-02723,CUST-1042,EDU-002,KAUST Tuition,9762.12,SAR,07/04/2025 13:41,success,education,34XXXXXXX8
BILL-02724,CUST-1149,GOV-002,MOI Passport Renewal,21795.51,SAR,31/01/2025 07:46,success,government,79XXXXXXX4
BILL-02725,CUST-1129,GOV-004,GOSI Contributions,13145.52,SAR,18/03/2025 11:41,success,government,23XXXXXXX7
BILL-02726,CUST-1103,SEC-002,Jeddah Electricity,6115.40,SAR,28/02/2025 03:22,success,utilities,33XXXXXXX9
BILL-02727,CUST-1155,WAT-001,National Water,2457.64,SAR,20/02/2025 09:46,success,utilities,24XXXXXXX7
BILL-02728,CUST-1045,GOV-002,MOI Passport Renewal,15149.63,SAR,01/04/2025 04:11,in_progress,government,68XXXXXXX1
BILL-02729,CUST-1092,EDU-001,KSU University,16680.06,SAR,23/01/2025 02:25,success,education,19XXXXXXX5
BILL-02730,CUST-1110,WAT-002,Jeddah Water,16083.88,SAR,06/04/2025 22:26,success,utilities,60XXXXXXX6
BILL-02731,CUST-1047,INS-003,Medgulf Insurance,12074.90,SAR,05/05/2025 09:00,success,insurance,93XXXXXXX5
BILL-02732,CUST-1005,STC-002,STC Fiber,8927.73,SAR,13/02/2025 19:34,success,telecom,54XXXXXXX2
BILL-02733,CUST-1132,SEC-002,Jeddah Electricity,6536.01,SAR,13/03/2025 00:16,success,utilities,62XXXXXXX3
BILL-02734,CUST-1056,SEC-002,Jeddah Electricity,7566.91,SAR,27/04/2025 14:59,success,utilities,51XXXXXXX7
BILL-02735,CUST-1028,INS-002,Bupa Arabia,17317.27,SAR,30/01/2025 19:29,success,insurance,29XXXXXXX4
BILL-02736,CUST-1153,GOV-002,MOI Passport Renewal,12186.29,SAR,08/01/2025 01:22,success,government,53XXXXXXX7
BILL-02737,CUST-1105,WAT-002,Jeddah Water,16758.19,SAR,26/03/2025 00:44,success,utilities,20XXXXXXX3
BILL-02738,CUST-1145,GOV-004,GOSI Contributions,17092.93,SAR,14/02/2025 16:32,success,government,48XXXXXXX5
BILL-02739,CUST-1080,GOV-003,Sadad Municipality,12156.82,SAR,23/04/2025 15:02,success,government,59XXXXXXX4
BILL-02740,CUST-1151,GOV-001,Absher Gov Services,9306.37,SAR,02/02/2025 00:59,success,government,88XXXXXXX2
BILL-02741,CUST-1165,EDU-002,KAUST Tuition,5612.55,SAR,02/04/2025 22:23,success,education,37XXXXXXX6
BILL-02742,CUST-1167,ZAI-001,Zain Telecom,15337.77,SAR,11/04/2025 19:52,in_progress,telecom,38XXXXXXX2
BILL-02743,CUST-1188,WAT-001,National Water,17552.34,SAR,14/05/2025 16:11,success,utilities,94XXXXXXX9
