txn_id,card_number,customer_id,merchant_name,txn_amount,txn_currency,txn_timestamp,txn_status,card_type,mcc_code
TXN-02626,4532XXXX7124,CUST-1189,IKEA Saudi,6608.10,SAR,2025-04-09T10:04:58Z,approved,debit,5712
TXN-02627,4532XXXX1767,CUST-1139,Tamimi Markets,390.27,SAR,2025-04-15T21:01:30Z,approved,credit,5411
TXN-02628,4532XXXX4095,CUST-1082,Talabat Food,12433.02,SAR,2025-02-04T22:04:06Z,approved,credit,5812
TXN-02629,4532XXXX2376,CUST-1022,Alshaya Group,1377.10,SAR,2025-05-06T19:40:30Z,approved,credit,5311
TXN-02630,4532XXXX7938,CUST-1128,Whites Pharmacy,2484.41,SAR,2025-05-11T04:20:52Z,approved,credit,5912
TXN-02631,4532XXXX8817,CUST-1039,Nana Grocery,5884.61,SAR,2025-05-11T03:42:47Z,declined,credit,5411
TXN-02632,4532XXXX2931,CUST-1013,Lulu Hypermarket,5322.85,SAR,2025-05-19T12:36:03Z,approved,debit,5411
TXN-02633,4532XXXX5065,CUST-1149,H&M Saudi,6410.11,SAR,2025-04-06T23:51:48Z,approved,credit,5651
TXN-02634,4532XXXX6800,CUST-1073,PlayStation Store,5002.94,SAR,2025-03-15T06:45:00Z,approved,credit,5816
TXN-02635,4532XXXX7523,CUST-1118,Whites Pharmacy,12073.15,SAR,2025-05-11T02:33:32Z,approved,debit,5912
TXN-02636,4532XXXX5637,CUST-1164,Panda Supermarket,13893.78,USD,2025-05-17T07:36:30Z,approved,debit,5411
TXN-02637,4532XXXX8033,CUST-1099,Zain Telecom,3976.15,SAR,2025-04-29T19:12:46Z,approved,debit,4814
TXN-02638,4532XXXX3505,CUST-1116,Al Rajhi ATM,976.08,SAR,2025-01-03T06:07:51Z,approved,debit,6011
TXN-02639,4532XXXX4983,CUST-1027,Shell Petrol,14718.49,SAR,2025-03-11T01:04:57Z,declined,debit,5541
TXN-02640,4532XXXX4637,CUST-1071,Zain Telecom,10.15,SAR,2025-04-22T10:25:46Z,approved,credit,4814
TXN-02641,4532XXXX8141,CUST-1103,Zain Telecom,3423.14,SAR,2025-01-08T23:29:01Z,approved,debit,4814
TXN-02642,4532XXXX8293,CUST-1102,Talabat Food,14812.91,SAR,2025-04-13T08:58:24Z,approved,credit,5812
TXN-02643,4532XXXX5913,CUST-1018,H&M Saudi,12496.14,SAR,2025-01-18T07:37:03Z,approved,debit,5651
TXN-02644,4532XXXX6861,CUST-1029,Whites Pharmacy,14913.34,USD,2025-02-18T05:05:33Z,declined,credit,5912
TXN-02645,4532XXXX4351,CUST-1154,Ceer Motors,14978.69,USD,2025-06-19T13:05:37Z,declined,debit,5511
TXN-02646,4532XXXX1006,CUST-1028,IKEA Saudi,10797.12,SAR,2025-06-23T16:24:14Z,approved,debit,5712
TXN-02647,4532XXXX2546,CUST-1064,Panda Supermarket,4821.66,AED,2025-04-10T05:38:08Z,approved,debit,5411
TXN-02648,4532XXXX5949,CUST-1200,STC Pay TopUp,5407.94,AED,2025-02-24T01:30:56Z,approved,debit,4814
TXN-02649,4532XXXX1517,CUST-1068,SABB ATM,6436.62,SAR,2025-05-07T06:33:04Z,approved,credit,6011
TXN-02650,4532XXXX2035,CUST-1075,Lulu Hypermarket,8510.45,SAR,2025-03-20T01:45:27Z,approved,credit,5411
TXN-02651,4532XXXX9450,CUST-1190,Talabat Food,13970.71,USD,2025-01-13T16:28:35Z,approved,credit,5812
TXN-02652,4532XXXX1685,CUST-1067,HyperPanda,11296.36,SAR,2025-05-03T10:16:55Z,approved,credit,5411
TXN-02653,4532XXXX3383,CUST-1187,Jarir Bookstore,6928.57,USD,2025-04-18T00:33:32Z,approved,debit,5942
TXN-02654,4532XXXX4710,CUST-1021,Nahdi Pharmacy,7756.99,SAR,2025-01-21T07:24:26Z,approved,credit,5912
TXN-02655,4532XXXX7917,CUST-1048,Zara SA,14208.04,SAR,2025-04-17T00:08:54Z,approved,credit,5651
TXN-02656,4532XXXX7485,CUST-1138,Riyadh Season,3738.39,USD,2025-04-23T23:14:34Z,declined,credit,7922
TXN-02657,4532XXXX6117,CUST-1141,Nahdi Pharmacy,7603.31,SAR,2025-04-21T03:26:35Z,declined,debit,5912
TXN-02658,4532XXXX1807,CUST-1084,Booking.com,14683.55,SAR,2025-06-06T00:57:03Z,approved,debit,7011
TXN-02659,4532XXXX8827,CUST-1158,Namshi Fashion,10194.45,SAR,2025-01-12T09:02:24Z,approved,debit,5651
TXN-02660,4532XXXX2153,CUST-1179,Shell Petrol,672.10,USD,2025-01-23T00:25:43Z,approved,debit,5541
TXN-02661,4532XXXX7469,CUST-1109,Amazon.sa,8942.12,SAR,2025-05-27T03:51:56Z,approved,debit,5311
TXN-02662,4532XXXX2638,CUST-1081,Hunger Station,10641.80,SAR,2025-01-25T10:05:53Z,approved,credit,5812
TXN-02663,4532XXXX1125,CUST-1067,Mobily Recharge,841.89,SAR,2025-04-05T06:37:54Z,approved,debit,4814
TXN-02664,4532XXXX5894,CUST-1153,Tawuniya Insurance,4520.49,SAR,2025-01-27T09:16:41Z,approved,credit,6300
TXN-02665,4532XXXX5488,CUST-1065,Tamimi Markets,13808.02,SAR,2025-03-14T19:50:05Z,pending,credit,5411
TXN-02666,4532XXXX8140,CUST-1158,H&M Saudi,6159.85,SAR,2025-03-05T11:20:43Z,approved,debit,5651
TXN-02667,4532XXXX8259,CUST-1004,Alshaya Group,12978.35,SAR,2025-04-06T03:42:07Z,approved,credit,5311
TXN-02668,4532XXXX6225,CUST-1008,Shein SA,14295.11,SAR,2025-05-30T03:09:52Z,approved,debit,5311
TXN-02669,4532XXXX7054,CUST-1130,HyperPanda,1967.18,SAR,2025-06-16T10:05:00Z,approved,debit,5411
TXN-02670,4532XXXX6513,CUST-1098,Namshi Fashion,2768.96,USD,2025-03-23T07:26:30Z,declined,debit,5651
TXN-02671,4532XXXX6685,CUST-1014,Noon.com,5013.36,SAR,2025-04-29T02:36:16Z,approved,debit,5311
TXN-02672,4532XXXX3492,CUST-1003,H&M Saudi,2805.14,SAR,2025-02-03T23:07:47Z,approved,debit,5651
TXN-02673,4532XXXX8765,CUST-1196,Nahdi Pharmacy,13220.91,SAR,2025-05-15T18:02:22Z,approved,debit,5912
TXN-02674,4532XXXX2295,CUST-1035,Mobily Recharge,5855.20,SAR,2025-01-21T03:04:24Z,approved,debit,4814
TXN-02675,4532XXXX9247,CUST-1182,Noon.com,13661.23,SAR,2025-06-15T09:36:51Z,approved,credit,5311
TXN-02676,4532XXXX9795,CUST-1133,Ceer Motors,904.23,SAR,2025-05-28T16:09:14Z,approved,debit,5511
TXN-02677,4532XXXX9102,CUST-1122,Whites Pharmacy,5944.23,SAR,2025-05-19T01:20:47Z,approved,debit,5912
TXN-02678,4532XXXX8275,CUST-1051,Al Baik Restaurant,8934.89,SAR,2025-03-11T14:06:05Z,approved,debit,5812
TXN-02679,4532XXXX3688,CUST-1115,Namshi Fashion,6131.19,GBP,2025-02-21T02:14:18Z,declined,debit,5651
TXN-02680,4532XXXX4340,CUST-1020,Careem Rides,13793.23,SAR,2025-01-11T09:11:38Z,approved,debit,4121
TXN-02681,4532XXXX7322,CUST-1059,Talabat Food,6454.11,SAR,2025-05-16T05:37:08Z,pending,credit,5812
TXN-02682,4532XXXX3765,CUST-1013,Nana Grocery,14605.68,SAR,2025-05-04T09:54:54Z,approved,debit,5411
TXN-02683,4532XXXX4810,CUST-1132,Tamimi Markets,1855.47,SAR,2025-04-19T06:06:05Z,approved,debit,5411
TXN-02684,4532XXXX1772,CUST-1065,Saudi Airlines,14699.32,SAR,2025-02-22T02:37:25Z,approved,credit,3000
TXN-02685,4532XXXX8654,CUST-1110,Flynas Airline,5514.57,SAR,2025-05-07T15:30:18Z,approved,credit,3000
TXN-02686,4532XXXX4171,CUST-1038,Netflix,1155.17,USD,2025-01-28T04:11:05Z,approved,credit,4899
TXN-02687,4532XXXX9048,CUST-1115,Apple Store,9223.58,SAR,2025-05-24T00:14:26Z,declined,credit,5045
TXN-02688,4532XXXX4379,CUST-1188,Al Baik Restaurant,13518.05,SAR,2025-03-19T07:29:07Z,approved,credit,5812
TXN-02689,4532XXXX3780,CUST-1076,Tawuniya Insurance,11135.21,SAR,2025-04-06T00:14:03Z,approved,debit,6300
TXN-02690,4532XXXX8778,CUST-1143,Zain Telecom,2549.89,SAR,2025-01-15T03:09:38Z,approved,credit,4814
TXN-02691,4532XXXX7341,CUST-1004,Tawuniya Insurance,12018.94,SAR,2025-01-14T01:30:29Z,approved,debit,6300
TXN-02692,4532XXXX4760,CUST-1066,Booking.com,2919.46,SAR,2025-03-17T01:44:49Z,approved,credit,7011
TXN-02693,4532XXXX4759,CUST-1140,Al Rajhi ATM,4005.15,USD,2025-06-23T13:22:58Z,approved,debit,6011
TXN-02694,4532XXXX2701,CUST-1079,Jarir Bookstore,13812.88,SAR,2025-05-16T22:15:29Z,approved,debit,5942
TXN-02695,4532XXXX2097,CUST-1184,Zara SA,7579.82,SAR,2025-04-10T20:17:32Z,approved,debit,5651
TXN-02696,4532XXXX5286,CUST-1045,Lulu Hypermarket,13752.26,SAR,2025-03-11T19:13:32Z,approved,debit,5411
TXN-02697,4532XXXX2080,CUST-1014,Zain Telecom,8028.53,SAR,2025-03-12T05:19:34Z,approved,credit,4814
TXN-02698,4532XXXX1255,CUST-1159,Spotify,11765.25,SAR,2025-01-21T19:22:11Z,declined,credit,4899
TXN-02699,4532XXXX9792,CUST-1167,Mobily Recharge,8938.37,SAR,2025-01-29T13:27:32Z,approved,credit,4814
TXN-02700,4532XXXX7972,CUST-1132,Flynas Airline,11031.44,USD,2025-06-06T02:28:09Z,approved,credit,3000
TXN-02701,4532XXXX1998,CUST-1132,Careem Rides,11466.19,USD,2025-04-27T06:50:43Z,approved,debit,4121
TXN-02702,4532XXXX5493,CUST-1124,Whites Pharmacy,12563.47,SAR,2025-01-21T07:43:24Z,approved,credit,5912
TXN-02703,4532XXXX9854,CUST-1036,Flynas Airline,551.26,SAR,2025-01-18T09:17:40Z,pending,debit,3000
TXN-02704,4532XXXX4709,CUST-1182,Flynas Airline,1987.36,SAR,2025-02-09T13:28:27Z,approved,debit,3000
TXN-02705,4532XXXX3473,CUST-1042,Makkah Hotel,8522.36,SAR,2025-01-21T00:57:44Z,approved,credit,7011
TXN-02706,4532XXXX3574,CUST-1169,PlayStation Store,5881.50,SAR,2025-06-08T15:04:58Z,approved,debit,5816
TXN-02707,4532XXXX4474,CUST-1045,Makkah Hotel,13862.69,USD,2025-05-19T04:43:08Z,approved,debit,7011
TXN-02708,4532XXXX3879,CUST-1032,Panda Supermarket,228.47,USD,2025-02-14T15:58:05Z,approved,debit,5411
TXN-02709,4532XXXX1742,CUST-1017,Makkah Hotel,6512.39,SAR,2025-01-23T06:08:29Z,approved,credit,7011
TXN-02710,4532XXXX8878,CUST-1162,HyperPanda,8373.84,SAR,2025-06-05T17:46:07Z,declined,debit,5411
TXN-02711,4532XXXX7105,CUST-1032,Jarir Bookstore,12268.36,SAR,2025-02-06T18:26:19Z,approved,debit,5942
TXN-02712,4532XXXX5740,CUST-1074,Amazon.sa,3532.30,AED,2025-04-18T09:19:06Z,approved,credit,5311
TXN-02713,4532XXXX1776,CUST-1063,Tawuniya Insurance,8846.54,AED,2025-05-27T15:06:03Z,approved,debit,6300
TXN-02714,4532XXXX7695,CUST-1108,PlayStation Store,2928.84,SAR,2025-03-02T01:34:56Z,approved,debit,5816
TXN-02715,4532XXXX1276,CUST-1174,Noon.com,2982.34,SAR,2025-05-31T02:52:56Z,approved,credit,5311
TXN-02716,4532XXXX6397,CUST-1104,Tamimi Markets,12261.46,SAR,2025-02-24T03:59:25Z,pending,credit,5411
TXN-02717,4532XXXX1754,CUST-1098,Nahdi Pharmacy,4974.45,USD,2025-06-25T08:00:09Z,approved,debit,5912
TXN-02718,4532XXXX7438,CUST-1172,Shell Petrol,1384.95,SAR,2025-01-03T12:46:46Z,approved,debit,5541
TXN-02719,4532XXXX5623,CUST-1023,Al Baik Restaurant,13377.68,SAR,2025-02-13T15:37:21Z,approved,debit,5812
TXN-02720,4532XXXX5405,CUST-1139,Mobily Recharge,9213.71,SAR,2025-06-29T02:40:17Z,pending,credit,4814
TXN-02721,4532XXXX4189,CUST-1121,Panda Supermarket,230.59,SAR,2025-05-31T02:28:01Z,approved,debit,5411
TXN-02722,4532XXXX7639,CUST-1141,Netflix,2116.70,SAR,2025-04-14T17:59:56Z,approved,debit,4899
TXN-02723,4532XXXX8101,CUST-1156,Nana Grocery,7921.68,SAR,2025-04-15T20:16:56Z,approved,credit,5411
TXN-02724,4532XXXX8951,CUST-1134,Ceer Motors,7089.81,SAR,2025-05-13T10:56:52Z,approved,debit,5511
TXN-02725,4532XXXX6947,CUST-1094,STC Pay TopUp,8872.47,SAR,2025-02-05T01:42:14Z,approved,debit,4814
TXN-02726,4532XXXX4878,CUST-1146,Nana Grocery,355.49,USD,2025-04-26T11:30:37Z,approved,debit,5411
TXN-02727,4532XXXX8447,CUST-1023,Namshi Fashion,10524.63,SAR,2025-03-11T14:45:44Z,declined,credit,5651
TXN-02728,4532XXXX5959,CUST-1148,PlayStation Store,2805.65,USD,2025-01-03T20:28:19Z,approved,credit,5816
TXN-02729,4532XXXX8552,CUST-1002,Shein SA,2092.31,SAR,2025-01-15T03:27:26Z,approved,debit,5311
TXN-02730,4532XXXX8486,CUST-1131,Mobily Recharge,1771.09,EUR,2025-04-05T11:59:24Z,approved,credit,4814
TXN-02731,4532XXXX2222,CUST-1024,Namshi Fashion,5779.52,SAR,2025-02-05T21:35:41Z,approved,credit,5651
TXN-02732,4532XXXX7599,CUST-1173,Tawuniya Insurance,4208.56,SAR,2025-04-29T04:03:22Z,approved,debit,6300
TXN-02733,4532XXXX6476,CUST-1069,Tamimi Markets,9049.36,SAR,2025-04-03T17:26:29Z,approved,credit,5411
TXN-02734,4532XXXX5330,CUST-1020,Nahdi Pharmacy,10608.46,SAR,2025-06-27T08:48:46Z,pending,credit,5912
TXN-02735,4532XXXX6678,CUST-1094,Lulu Hypermarket,1583.01,AED,2025-04-18T11:44:23Z,declined,debit,5411
TXN-02736,4532XXXX9286,CUST-1096,Aramex Shipping,685.34,USD,2025-03-26T11:47:42Z,approved,debit,4215
TXN-02737,4532XXXX1000,CUST-1148,Careem Rides,13045.30,SAR,2025-04-07T11:55:52Z,declined,credit,4121
TXN-02738,4532XXXX6606,CUST-1005,Amazon.sa,5992.48,SAR,2025-06-29T16:24:01Z,approved,debit,5311
TXN-02739,4532XXXX8700,CUST-1014,Nana Grocery,12410.08,SAR,2025-02-24T01:39:10Z,approved,credit,5411
TXN-02740,4532XXXX5587,CUST-1042,PlayStation Store,13311.93,SAR,2025-06-21T22:37:49Z,approved,debit,5816
TXN-02741,4532XXXX9465,CUST-1023,Aramex Shipping,14180.07,SAR,2025-06-08T14:41:24Z,approved,debit,4215
TXN-02742,4532XXXX7876,CUST-1177,Flynas Airline,3609.36,SAR,2025-01-27T10:58:10Z,approved,debit,3000
TXN-02743,4532XXXX6757,CUST-1139,Saudi Airlines,993.34,SAR,2025-06-02T16:25:44Z,approved,credit,3000
TXN-02744,4532XXXX3916,CUST-1179,Amazon.sa,8617.54,SAR,2025-01-01T04:46:48Z,approved,debit,5311
TXN-02745,4532XXXX1714,CUST-1169,Al Baik Restaurant,6413.92,SAR,2025-05-26T03:44:57Z,pending,debit,5812
TXN-02746,4532XXXX1718,CUST-1059,Nahdi Pharmacy,8544.83,SAR,2025-02-08T18:14:52Z,approved,debit,5912
TXN-02747,4532XXXX8927,CUST-1019,H&M Saudi,10208.88,SAR,2025-01-01T21:27:13Z,approved,credit,5651
TXN-02748,4532XXXX6361,CUST-1168,Al Baik Restaurant,8612.17,USD,2025-03-02T15:13:46Z,declined,debit,5812
TXN-02749,4532XXXX7769,CUST-1059,Tawuniya Insurance,8514.47,SAR,2025-04-01T22:33:13Z,approved,credit,6300
TXN-02750,4532XXXX5212,CUST-1147,Spotify,6184.81,USD,2025-01-26T12:51:28Z,approved,credit,4899
TXN-02751,4532XXXX9432,CUST-1197,SABB ATM,10991.87,SAR,2025-05-02T05:56:21Z,approved,credit,6011
TXN-02752,4532XXXX2158,CUST-1052,Alshaya Group,1244.22,USD,2025-06-25T02:12:37Z,approved,debit,5311
TXN-02753,4532XXXX7607,CUST-1086,Panda Supermarket,11621.37,SAR,2025-05-09T22:24:27Z,approved,credit,5411
TXN-02754,4532XXXX6897,CUST-1047,Uber Rides,4455.06,SAR,2025-06-21T04:46:49Z,approved,debit,4121
TXN-02755,4532XXXX9682,CUST-1135,Hunger Station,13776.35,SAR,2025-03-23T16:29:46Z,approved,debit,5812
TXN-02756,4532XXXX4174,CUST-1070,Zain Telecom,11181.25,SAR,2025-03-28T22:55:15Z,approved,credit,4814
TXN-02757,4532XXXX4198,CUST-1057,Flynas Airline,13964.58,USD,2025-04-08T17:55:12Z,approved,debit,3000
TXN-02758,4532XXXX5881,CUST-1046,Mobily Recharge,5742.46,USD,2025-06-04T21:59:15Z,approved,debit,4814
TXN-02759,4532XXXX8279,CUST-1139,Amazon.sa,800.83,SAR,2025-06-08T12:15:15Z,approved,credit,5311
TXN-02760,4532XXXX2311,CUST-1013,Zara SA,9300.02,SAR,2025-03-10T10:29:08Z,approved,debit,5651
TXN-02761,4532XXXX1557,CUST-1041,Spotify,10939.15,SAR,2025-01-02T21:21:35Z,approved,debit,4899
TXN-02762,4532XXXX6070,CUST-1197,Mobily Recharge,7403.30,SAR,2025-05-16T21:28:39Z,pending,debit,4814
TXN-02763,4532XXXX2640,CUST-1171,HyperPanda,3507.40,SAR,2025-01-17T04:22:03Z,approved,credit,5411
TXN-02764,4532XXXX3331,CUST-1130,Shell Petrol,14794.27,SAR,2025-01-04T16:59:47Z,approved,debit,5541
TXN-02765,4532XXXX3902,CUST-1181,Nahdi Pharmacy,814.48,SAR,2025-05-17T10:48:22Z,approved,credit,5912
TXN-02766,4532XXXX6163,CUST-1007,Zara SA,5567.38,SAR,2025-02-15T09:37:24Z,approved,credit,5651
TXN-02767,4532XXXX3215,CUST-1022,Tamimi Markets,13395.07,GBP,2025-05-10T11:47:57Z,approved,debit,5411
TXN-02768,4532XXXX3587,CUST-1081,Shein SA,14429.87,SAR,2025-01-03T01:17:10Z,approved,credit,5311
TXN-02769,4532XXXX3999,CUST-1180,Amazon.sa,1669.35,SAR,2025-02-11T16:06:10Z,approved,credit,5311
TXN-02770,4532XXXX6567,CUST-1176,Whites Pharmacy,9507.58,SAR,2025-04-30T22:23:19Z,approved,debit,5912
TXN-02771,4532XXXX8257,CUST-1073,Panda Supermarket,7387.23,EUR,2025-05-29T13:05:18Z,declined,debit,5411
TXN-02772,4532XXXX6999,CUST-1034,Nana Grocery,747.51,SAR,2025-03-10T17:07:59Z,declined,debit,5411
TXN-02773,4532XXXX4542,CUST-1060,Uber Rides,14738.59,SAR,2025-02-25T21:27:28Z,approved,credit,4121
TXN-02774,4532XXXX1049,CUST-1185,Jarir Bookstore,13459.45,SAR,2025-01-24T00:19:53Z,approved,debit,5942
TXN-02775,4532XXXX5656,CUST-1033,Panda Supermarket,6428.98,USD,2025-04-09T08:22:42Z,approved,debit,5411
TXN-02776,4532XXXX6518,CUST-1139,Alshaya Group,13648.31,SAR,2025-02-12T23:42:43Z,approved,credit,5311
TXN-02777,4532XXXX7124,CUST-1045,Zain Telecom,11400.68,SAR,2025-02-17T07:24:09Z,declined,credit,4814
TXN-02778,4532XXXX1971,CUST-1088,Careem Rides,5821.90,SAR,2025-01-07T10:59:31Z,approved,credit,4121
TXN-02779,4532XXXX8020,CUST-1146,Shein SA,293.23,SAR,2025-04-21T21:57:07Z,approved,debit,5311
TXN-02780,4532XXXX1722,CUST-1019,Zain Telecom,6591.29,SAR,2025-02-21T00:35:14Z,pending,credit,4814
TXN-02781,4532XXXX4568,CUST-1062,Talabat Food,10417.35,SAR,2025-01-25T07:58:12Z,declined,debit,5812
TXN-02782,4532XXXX4686,CUST-1146,Apple Store,10484.84,SAR,2025-03-14T19:28:49Z,approved,debit,5045
TXN-02783,4532XXXX3575,CUST-1101,Aramex Shipping,11382.65,SAR,2025-06-14T09:01:43Z,approved,debit,4215
TXN-02784,4532XXXX2194,CUST-1003,Spotify,5222.34,SAR,2025-01-03T03:30:58Z,approved,debit,4899
TXN-02785,4532XXXX5683,CUST-1098,Mobily Recharge,13483.16,SAR,2025-02-05T15:50:50Z,approved,debit,4814
TXN-02786,4532XXXX3448,CUST-1138,Flynas Airline,921.92,SAR,2025-02-06T06:24:43Z,approved,debit,3000
TXN-02787,4532XXXX1523,CUST-1079,Booking.com,1050.81,USD,2025-05-24T03:44:06Z,approved,debit,7011
TXN-02788,4532XXXX1092,CUST-1165,Starbucks SA,700.69,USD,2025-02-17T10:27:07Z,declined,credit,5814
TXN-02789,4532XXXX1228,CUST-1139,PlayStation Store,7659.00,AED,2025-02-17T04:20:56Z,approved,debit,5816
TXN-02790,4532XXXX1106,CUST-1023,Shell Petrol,3303.06,SAR,2025-01-27T10:11:01Z,approved,credit,5541
TXN-02791,4532XXXX9897,CUST-1086,Nana Grocery,13147.48,SAR,2025-04-20T05:46:45Z,approved,debit,5411
TXN-02792,4532XXXX7938,CUST-1145,Tamimi Markets,8903.32,SAR,2025-04-26T06:21:39Z,approved,debit,5411
TXN-02793,4532XXXX3935,CUST-1102,Panda Supermarket,12648.25,SAR,2025-03-23T09:03:20Z,approved,credit,5411
TXN-02794,4532XXXX5191,CUST-1037,Nana Grocery,7812.31,SAR,2025-01-16T02:17:01Z,approved,debit,5411
TXN-02795,4532XXXX2488,CUST-1007,HyperPanda,13610.43,SAR,2025-01-23T05:46:09Z,approved,debit,5411
TXN-02796,4532XXXX3756,CUST-1058,PlayStation Store,2839.73,SAR,2025-05-17T00:12:45Z,approved,credit,5816
TXN-02797,4532XXXX3039,CUST-1156,Extra Electronics,13604.03,SAR,2025-04-12T20:02:04Z,approved,credit,5732
TXN-02798,4532XXXX2743,CUST-1126,Jarir Bookstore,8485.32,SAR,2025-03-26T05:21:03Z,pending,debit,5942
TXN-02799,4532XXXX2336,CUST-1129,H&M Saudi,5574.57,SAR,2025-04-17T20:17:43Z,pending,credit,5651
TXN-02800,4532XXXX3743,CUST-1081,Shein SA,10355.56,SAR,2025-04-02T08:26:00Z,declined,credit,5311
TXN-02801,4532XXXX6565,CUST-1025,Shell Petrol,671.63,SAR,2025-01-10T18:37:10Z,approved,credit,5541
TXN-02802,4532XXXX3532,CUST-1137,HyperPanda,1012.20,USD,2025-03-14T21:39:59Z,approved,credit,5411
TXN-02803,4532XXXX6095,CUST-1123,Tamimi Markets,4145.28,USD,2025-06-21T06:44:03Z,approved,credit,5411
TXN-02804,4532XXXX3662,CUST-1025,Al Rajhi ATM,10837.13,SAR,2025-04-03T13:55:07Z,approved,debit,6011
TXN-02805,4532XXXX4746,CUST-1046,PlayStation Store,4421.71,SAR,2025-01-25T18:00:37Z,approved,credit,5816
TXN-02806,4532XXXX5567,CUST-1040,Amazon.sa,4164.98,SAR,2025-04-05T14:51:52Z,declined,debit,5311
TXN-02807,4532XXXX2797,CUST-1188,Namshi Fashion,12904.51,AED,2025-05-26T04:52:23Z,approved,debit,5651
TXN-02808,4532XXXX3073,CUST-1093,Shein SA,2948.26,SAR,2025-01-02T23:34:19Z,pending,credit,5311
TXN-02809,4532XXXX5538,CUST-1189,Jarir Bookstore,9512.49,SAR,2025-01-10T20:18:53Z,declined,credit,5942
TXN-02810,4532XXXX9159,CUST-1039,IKEA Saudi,1963.11,USD,2025-03-27T05:27:12Z,approved,debit,5712
TXN-02811,4532XXXX3140,CUST-1179,Noon.com,10769.20,SAR,2025-01-09T01:04:20Z,approved,debit,5311
TXN-02812,4532XXXX4228,CUST-1107,Booking.com,6110.33,USD,2025-03-18T20:54:04Z,approved,credit,7011
TXN-02813,4532XXXX8208,CUST-1015,Danube Online,8925.09,SAR,2025-06-10T19:35:01Z,approved,debit,5411
TXN-02814,4532XXXX4674,CUST-1092,Zara SA,1443.83,AED,2025-04-15T07:51:19Z,approved,credit,5651
TXN-02815,4532XXXX7811,CUST-1019,STC Pay TopUp,14860.07,SAR,2025-01-18T09:50:25Z,declined,credit,4814
TXN-02816,4532XXXX1669,CUST-1191,Uber Rides,5674.91,SAR,2025-04-29T02:02:14Z,approved,credit,4121
TXN-02817,4532XXXX5319,CUST-1192,Makkah Hotel,14161.97,SAR,2025-01-06T15:56:58Z,approved,credit,7011
TXN-02818,4532XXXX3471,CUST-1139,Lulu Hypermarket,5809.56,SAR,2025-02-01T11:55:04Z,approved,debit,5411
TXN-02819,4532XXXX7011,CUST-1052,SABB ATM,214.81,SAR,2025-01-11T20:24:21Z,approved,credit,6011
TXN-02820,4532XXXX1664,CUST-1095,Starbucks SA,13611.63,USD,2025-03-31T10:06:24Z,approved,debit,5814
TXN-02821,4532XXXX7450,CUST-1180,Zara SA,1266.27,AED,2025-04-10T10:46:07Z,approved,debit,5651
TXN-02822,4532XXXX5173,CUST-1016,Alshaya Group,11683.15,SAR,2025-06-02T02:04:54Z,approved,credit,5311
TXN-02823,4532XXXX6016,CUST-1010,Nahdi Pharmacy,5875.79,EUR,2025-02-08T03:02:38Z,approved,credit,5912
TXN-02824,4532XXXX7175,CUST-1049,IKEA Saudi,5160.13,SAR,2025-02-28T16:49:26Z,approved,debit,5712
TXN-02825,4532XXXX2924,CUST-1049,Namshi Fashion,5783.18,USD,2025-03-26T05:50:25Z,approved,debit,5651
TXN-02826,4532XXXX6628,CUST-1038,Flynas Airline,6166.98,SAR,2025-01-27T16:32:31Z,declined,credit,3000
TXN-02827,4532XXXX9432,CUST-1179,Mobily Recharge,2273.83,SAR,2025-05-12T21:11:52Z,approved,credit,4814
TXN-02828,4532XXXX2607,CUST-1011,Zain Telecom,14237.41,SAR,2025-04-26T08:47:35Z,pending,credit,4814
TXN-02829,4532XXXX2386,CUST-1105,Careem Rides,10866.70,SAR,2025-06-26T04:58:34Z,declined,credit,4121
TXN-02830,4532XXXX4922,CUST-1147,Shell Petrol,3019.19,SAR,2025-03-07T19:05:15Z,approved,credit,5541
TXN-02831,4532XXXX1943,CUST-1073,Nana Grocery,2803.95,EUR,2025-03-12T23:58:28Z,approved,credit,5411
TXN-02832,4532XXXX1569,CUST-1061,IKEA Saudi,14238.78,SAR,2025-06-08T07:16:39Z,declined,debit,5712
TXN-02833,4532XXXX9667,CUST-1020,Al Baik Restaurant,5490.84,SAR,2025-05-10T19:15:16Z,approved,debit,5812
TXN-02834,4532XXXX8649,CUST-1008,Saudi Airlines,4009.81,GBP,2025-06-17T16:30:51Z,pending,credit,3000
TXN-02835,4532XXXX8430,CUST-1100,Shein SA,7493.20,SAR,2025-06-04T13:56:11Z,approved,credit,5311
TXN-02836,4532XXXX6496,CUST-1183,Lulu Hypermarket,14141.41,SAR,2025-06-27T21:44:20Z,approved,debit,5411
TXN-02837,4532XXXX5437,CUST-1062,H&M Saudi,7085.46,SAR,2025-06-16T11:03:27Z,approved,debit,5651
TXN-02838,4532XXXX2041,CUST-1187,HyperPanda,5737.70,SAR,2025-06-06T16:23:42Z,approved,debit,5411
TXN-02839,4532XXXX1362,CUST-1072,Namshi Fashion,5152.15,SAR,2025-03-13T20:02:28Z,approved,credit,5651
TXN-02840,4532XXXX6019,CUST-1003,Shein SA,12582.38,SAR,2025-05-01T01:36:18Z,approved,debit,5311
TXN-02841,4532XXXX7081,CUST-1088,Tamimi Markets,8941.19,SAR,2025-03-04T17:44:19Z,approved,debit,5411
TXN-02842,4532XXXX4924,CUST-1102,Alshaya Group,2729.95,USD,2025-06-15T17:21:30Z,approved,debit,5311
